Need State,Category,Sub Category,Segment,Sub Segment,Manufacturer New,Actual_Month,$,Units
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,CL,01-05-2018,266854,93262
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,CL,01-06-2018,343683,121913
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,CL,01-07-2018,297604,105330
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,CL,01-08-2018,391752,138819
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,CL,01-09-2018,599658,197014
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,CL,01-10-2018,533894,171855
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,CL,01-11-2018,650452,219914
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,CL,01-12-2018,1343551,406610
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,CL,01-01-2019,1495997,437704
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,CL,01-02-2019,1567005,450022
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,CL,01-03-2019,2245843,673215
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,CL,01-04-2019,1803998,523034
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,CL,01-05-2019,1790468,511991
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,CL,01-06-2019,2220370,621243
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,CL,01-07-2019,1852914,547550
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,CL,01-08-2019,2238906,748267
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,CL,01-09-2019,2570294,837654
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,CL,01-10-2019,2048267,685170
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,HL,01-01-2017,2092,354
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,HL,01-02-2017,6006,979
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,HL,01-03-2017,11333,1930
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,HL,01-04-2017,112841,27031
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,HL,01-05-2017,213168,49526
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,HL,01-06-2017,222862,55002
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,HL,01-07-2017,188591,49040
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,HL,01-08-2017,314682,79789
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,HL,01-09-2017,369042,90674
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,HL,01-10-2017,258834,62990
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,HL,01-11-2017,236739,56545
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,HL,01-12-2017,278684,65214
BABY CARE,BABY WIPES,BABY WIPES,BABY WIPES,HAND & FACE WIPES,HL,01-01-2018,229528,54148
